frame,step,time_s,time_kappa,energy_eV,n_atoms,surface_sites,surface_area_A2,gamma_eV_A2,gamma_mJ_m2,spherical_surface_area_A2,gamma_spherical_mJ_m2
570,570000,0.0000149598,45.0188621397303,-47240.6,47328,7273,303123.8654569975,0.005596893525497364,89.6721202953776,269644.1095360105,100.80605793478185
571,571000,0.0000149819,45.085368166100174,-47275.1,47360,7275,303207.2213941505,0.005590697979440348,89.57285670410337,269765.6392780907,100.67678399023353
572,572000,0.0000150046,45.15367978594615,-47329.1,47420,7312,304749.3062314816,0.005588790409604077,89.54229406590942,269993.4337972432,101.06894679317875
573,573000,0.0000150279,45.22379699926824,-47346.7,47428,7303,304374.20451429294,0.005565031382021947,89.16163247752291,270023.7991387664,100.50410758273638
574,574000,0.0000150518,45.29571980606643,-47325.4,47400,7305,304457.560451446,0.005538374535681493,88.73454271409487,269917.51297164854,100.08947587385941
575,575000,0.0000150738,45.36192490019028,-47339.4,47416,7320,305082.7299800937,0.005535364129297608,88.68631068642382,269978.25048613886,100.21793136060816
576,576000,0.0000150968,45.43113931677431,-47342.3,47414,7298,304165.81467141036,0.0055357174237972056,88.69197108834558,269970.6586704799,99.9259170376267
577,577000,0.0000151188,45.49734441089817,-47370.7,47450,7310,304665.95029432856,0.005555592931749794,89.01041183265077,270107.2950260458,100.39877562162519
578,578000,0.0000151397,45.56023925031583,-47378.3,47448,7304,304415.8824828695,0.005528397487915911,88.57469278603169,270099.70502414776,99.82811076264694
579,579000,0.0000151617,45.62644434443969,-47398.4,47464,7266,302832.11967696185,0.0055455676293235555,88.84978877968973,270160.42205380846,99.59478766155
580,580000,0.0000151847,45.69565876102372,-47410.5,47482,7286,303665.67904849217,0.00555178973561507,88.94947791283504,270228.72055774217,99.95570994696786
581,581000,0.0000152066,45.76156292290156,-47432.6,47502,7284,303582.3231113392,0.00554863663581038,88.89895968451759,270304.59766303137,99.84348374588602
582,582000,0.0000152296,45.83077733948559,-47464.1,47538,7307,304540.916388599,0.005549966881439639,88.92027256916438,270441.14962304494,100.13217785637525
583,583000,0.0000152524,45.89938989157759,-47478.3,47548,7297,304124.1367028339,0.005544880515839336,88.8387800079965,270479.0746050147,99.88949169217543
584,584000,0.0000152751,45.96770151142356,-47503.1,47570,7271,303040.50951984443,0.0055579368008213835,89.04796475524732,270562.5002080468,99.73717935924341
585,585000,0.0000152989,46.03932338597574,-47519.6,47584,7271,303040.50951984443,0.0055512578257787,88.94095577772276,270615.58253206,99.59778481296419
586,586000,0.0000153216,46.10763500582172,-47554.8,47632,7344,306083.0012259301,0.005543228448507076,88.8123109712211,270797.53956367675,100.38473293251536
587,587000,0.000015344,46.175043828929645,-47549.6,47614,7278,303332.25529988005,0.005549281260365425,88.90928770851555,270729.3128426402,99.61630853547626
588,588000,0.0000153673,46.24516104225173,-47579.8,47648,7301,304290.8485771399,0.005548086667391239,88.89014821901173,270858.1783233427,99.86207098912536
589,589000,0.0000153907,46.315579187819836,-47612.8,47680,7285,303624.0010799157,0.005560561727646899,89.09002071950533,270979.4354846081,99.82258800847363
590,590000,0.0000154133,46.383589875419794,-47630.2,47700,7282,303498.96717418614,0.005573659824117792,89.29987536066076,271055.20743502857,99.98856025387556
591,591000,0.0000154357,46.45099869852772,-47648.4,47710,7258,302498.69592834974,0.00556610664000618,89.17886000970152,271093.0894388701,99.51005727644934
592,592000,0.0000154573,46.516000063667505,-47715.6,47806,7335,305707.89950874145,0.005612560233992062,89.92312863819654,271456.62212486647,101.26925826326787
593,593000,0.0000154809,46.58702007372764,-47706.8,47776,7273,303123.8654569975,0.005587102148643769,89.51524514328241,271343.0443222782,99.9996413872868
594,594000,0.0000155035,46.65503076132761,-47730.8,47792,7270,302998.83155126794,0.005564800337240578,89.15793073202174,271403.62210778496,99.53717133739232
595,595000,0.0000155264,46.72394424566562,-47765.6,47834,7293,303957.4248285278,0.005575636130474747,89.33153927932814,271562.60664073686,99.98793637754052
596,596000,0.0000155492,46.79255679775762,-47799,47866,7278,303332.25529988005,0.00558609897363155,89.49917250763852,271683.70648316044,99.92496861749677
597,597000,0.0000155711,46.85846095963546,-47820.8,47886,7265,302790.44170838536,0.005592395818197013,89.60005907994567,271759.3801806364,99.83111327337085
598,598000,0.000015594,46.92737444397347,-47833.5,47904,7301,304290.8485771399,0.005584249437489199,89.46953967172838,271827.4775011797,100.15456273510158
599,599000,0.0000156162,46.99418140258936,-47875.7,47942,7290,303832.39092279825,0.0055831045361816834,89.45119633049701,271971.2105086144,99.9303227763466
600,600000,0.0000156383,47.060687428959234,-47867.9,47926,7243,301873.526399702,0.005590367662003992,89.56756443532007,271910.6959778801,99.43734074117535
601,601000,0.0000156607,47.12809625206716,-47898.8,47958,7256,302415.3399911967,0.005587586926143318,89.52301213510708,272031.718307752,99.5219686891304
602,602000,0.0000156821,47.19249575271491,-47968.4,48046,7316,304916.01810578763,0.0056119190150460555,89.91285517807084,272364.39100940287,100.65878904292313
603,603000,0.0000157043,47.259302711330804,-47988.1,48054,7266,302832.11967696185,0.005612799599372592,89.92696369439328,272394.6239065579,99.97544239723403
604,604000,0.0000157275,47.329118992406876,-48010.4,48078,7278,303332.25529988005,0.0056118397244537075,89.91158480272729,272485.31253348413,100.09010592982423
605,605000,0.0000157504,47.39803247674489,-48017.6,48076,7265,302790.44170838536,0.005591272929382959,89.58206841774108,272477.7557243613,99.54792086880622
606,606000,0.0000157725,47.46453850311475,-48048.8,48110,7273,303123.8654569975,0.005598173530288167,89.69262823304993,272606.20723268454,99.73351835599647
607,607000,0.0000157937,47.52833613927048,-48083.2,48148,7295,304040.7807656808,0.005597380705687556,89.67992578255033,272749.7348798991,99.96840021106239
608,608000,0.0000158153,47.593337504410265,-48099,48162,7311,304707.62826290505,0.005580785783717843,89.41404582032105,272802.6039677317,99.87126749905738
609,609000,0.0000158375,47.66014446302615,-48095.7,48158,7325,305291.1198229763,0.005567381065605722,89.1992785588751,272787.4990368575,99.82769641126838
610,610000,0.0000158598,47.72725235388806,-48157.6,48242,7372,307249.98434607254,0.0056131101313823374,89.93193896569451,273104.6148322419,101.17583277160898
611,611000,0.0000158824,47.79526304148802,-48178.9,48250,7356,306583.13684884825,0.005582824996809437,89.44671761599204,273134.8067333189,100.40044180205447
612,612000,0.0000159044,47.86146813561188,-48213.6,48282,7352,306416.4249745422,0.005580601627807891,89.41109531736167,273255.55765540525,100.26155886920186
613,613000,0.0000159263,47.92737229748972,-48210.3,48274,7337,305791.2554458945,0.005575751332436891,89.33338501824753,273225.37242647953,99.98108051005414
614,614000,0.0000159495,47.99718857856578,-48215.8,48282,7370,307166.6284089195,0.00555980969953053,89.07797190074375,273255.55765540525,100.13256648474497
615,615000,0.0000159709,48.061588079213536,-48265.7,48340,7403,308542.0013719445,0.005567669854870565,89.2039054729979,273474.35073084274,100.6425335731803
616,616000,0.0000159941,48.1314043602896,-48269.3,48336,7369,307124.950440343,0.005568170210684906,89.21192205694214,273459.26436358795,100.19483963796694
617,617000,0.000016016,48.19730852216744,-48343.9,48424,7421,309292.20480632177,0.0055821516778321156,89.43592985666511,273791.0683918294,101.03264542831593
618,618000,0.000016038,48.2635136162913,-48348.5,48416,7400,308416.96746621496,0.005556257212689567,89.02105478665192,273760.91269959294,100.29044499888455
619,619000,0.0000160596,48.328514981431084,-48352.6,48418,7389,307958.5098118733,0.005557930518125952,89.04786409536914,273768.4517783534,100.1687643357174
620,620000,0.0000160828,48.398331262507156,-48388.1,48456,7405,308625.35730909754,0.005558208226817778,89.05231347914017,273911.674558417,100.3381915393312
621,621000,0.0000161048,48.464536356631,-48430.1,48500,7387,307875.1538747203,0.005583107238005479,89.45123961848655,274077.464697221,100.48186264510956
622,622000,0.0000161267,48.53044051850884,-48436.3,48502,7426,309500.59464920434,0.005540435235491412,88.76755876494627,274084.9994210983,100.23756236691813
623,623000,0.0000161486,48.596344680386686,-48452.3,48518,7411,308875.4251205566,0.005553410405928208,88.97544391390629,274145.27348425135,100.24731674163556
624,624000,0.0000161718,48.66616096146275,-48451.8,48514,7425,309458.91668062785,0.005531189788809697,88.61943037850291,274130.2055896944,100.0403179313736
625,625000,0.0000161936,48.73176419109458,-48492.4,48568,7463,311042.67948653543,0.005552009784801098,88.95300348947688,274333.58724307246,100.85597185453896
626,626000,0.0000162161,48.799473946448515,-48505.8,48570,7434,309834.0183978165,0.005537093728027161,88.71402191313068,274341.11844892707,100.19140423783865
627,627000,0.0000162376,48.86417437934228,-48514.1,48574,7401,308458.64543479146,0.005548283458184997,88.89330115512719,274356.1805505267,99.94273578060596
628,628000,0.0000162597,48.93068040571216,-48537.2,48596,7383,307708.4420004142,0.0055606664181079,89.09169804560953,274439.0147202675,99.89202019519307
629,629000,0.0000162817,48.99688549983602,-48574.1,48640,7414,309000.4590262862,0.005565234451168613,89.16488600394166,274604.6455700818,100.33330152534846
630,630000,0.0000163047,49.06609991642005,-48630.4,48704,7458,310834.28964365285,0.005564173765972787,89.14789195357385,274845.4740441543,100.82109507164945
631,631000,0.000016326,49.130198484821776,-48624.4,48688,7449,310459.18792646425,0.005536933892924956,88.71146107247023,274785.2768201676,100.22839827169331
632,632000,0.0000163477,49.19550078220758,-48680.3,48754,7476,311584.4930780301,0.005556553803100904,89.02580668892105,275033.5478977613,100.85700839063337
633,633000,0.000016368,49.25659002814914,-48721.2,48796,7489,312126.30666952487,0.00555500758170888,89.00103349106813,275191.48025365156,100.94630781349987
634,634000,0.0000163904,49.32399885125707,-48771.2,48850,7526,313668.3915068559,0.00554630318867172,88.86157373969525,275394.46957545093,101.21142572204623
635,635000,0.0000164129,49.39170860661101,-48788.5,48860,7520,313418.32369539683,0.005528521688106542,88.57668269246537,275432.0519807062,100.79275526697322
636,636000,0.0000164349,49.45791370073487,-48805,48870,7497,312459.730418137,0.005525768065182268,88.53256478938418,275469.63182209723,100.42072929905521
637,637000,0.0000164552,49.51900294667643,-48845.7,48918,7505,312793.1541667491,0.005548433451567186,88.89570431404915,275649.97939384216,100.87418763974442
638,638000,0.0000164778,49.58701363427639,-48846.4,48914,7487,312042.9507323718,0.0055462749468881255,88.86112125643746,275634.9526832295,100.59858596421367
639,639000,0.0000165008,49.65622805086042,-48862,48930,7495,312376.37448098394,0.005543376969135724,88.81469053402996,275695.0570684393,100.63151412534644
640,640000,0.0000165224,49.721229416000206,-48873,48928,7456,310750.9337064998,0.005530319666305985,88.60548947906126,275687.5443786033,99.8748008336815
641,641000,0.0000165452,49.7898419680922,-48909,48970,7479,311709.5269837597,0.005537142276982532,88.71479975314968,275845.28937718866,100.24912272364534
642,642000,0.0000165668,49.85484333323198,-48918,48972,7447,310375.8319893112,0.005538601343352028,88.7381765735963,275852.79991865664,99.84377679460201
643,643000,0.0000165887,49.92074749510983,-48971.9,49034,7474,311501.13714087714,0.005551363362175917,88.94264665721934,276085.57601974084,100.35198496592965
644,644000,0.0000166102,49.985447928003595,-48966.2,49020,7476,311584.4930780301,0.0055217125313394315,88.46758797377029,276033.0222540946,99.86170613771323
645,645000,0.0000166316,50.04984742865135,-48989.3,49042,7474,311501.13714087714,0.005522060098361904,88.47315661139184,276115.6044973132,99.81141392231473
646,646000,0.0000166545,50.118760912989366,-49006.1,49058,7469,311292.74729799456,0.005524934374245484,88.51920758799525,276175.6565545362,99.7748594589371
647,647000,0.0000166761,50.18376227812915,-49018.6,49072,7475,311542.81510945363,0.005526842271727796,88.54977547565754,276228.19674934854,99.87049350370661
648,648000,0.0000166983,50.25056923674504,-49039.1,49088,7459,310875.9676122294,0.005525972345803229,88.53583772576101,276288.23656853207,99.61938504221534
649,649000,0.0000167203,50.316774330868896,-49068.5,49118,7456,310750.9337064998,0.005533408957104081,88.65498537438467,276400.7936505372,99.67272206048014
650,650000,0.0000167426,50.38388222173081,-49105.9,49158,7471,311376.10323514754,0.005535016920352606,88.68074778583585,276550.8341201627,99.84806505965732
651,651000,0.0000167644,50.449485451362634,-49118.3,49166,7474,311501.13714087714,0.005519543253617145,88.43283231297725,276580.8373298031,99.59810698393812
652,652000,0.0000167874,50.518699867946665,-49157.6,49206,7461,310959.3235493824,0.005535785132123983,88.69305589533649,276730.8289760026,99.66339047512867
653,653000,0.0000168104,50.5879142845307,-49188.7,49248,7443,310209.1201150051,0.005588913695887632,89.54426932993746,276888.2764689929,100.3200617751383
654,654000,0.0000168335,50.65742963336074,-49206.3,49252,7431,309708.9844920869,0.005554465921681873,88.9923551406797,276903.2691335146,99.53559603837543
655,655000,0.000016856,50.72513938871468,-49230.4,49276,7434,309834.0183978165,0.005554535324750269,88.99346710042484,276993.21659889596,99.54468871635325
656,656000,0.0000168795,50.795858466528806,-49224.8,49264,7408,308750.3912148271,0.005551980009661862,88.9525264391533,276948.24469203077,99.1670027306951
657,657000,0.000016902,50.863568221882744,-49240.7,49290,7471,311376.10323514754,0.005540438017162746,88.76760333223443,277045.6792098727,99.76733980455266
658,658000,0.0000169244,50.93097704499068,-49260.3,49308,7486,312001.2727637953,0.005526169764394859,88.53900072030729,277113.1238403687,99.68593522796652
659,659000,0.0000169465,50.99748307136055,-49292.8,49338,7481,311792.8829209127,0.005525116493556917,88.52212546104904,277225.51332329924,99.55998771151896
660,660000,0.000016969,51.065192826714494,-49296.9,49342,7476,311584.4930780301,0.005528927267791147,88.58318079540437,277240.49686634354,99.55668740805194
661,661000,0.0000169911,51.131698853084366,-49304.1,49346,7467,311209.3913608415,0.00552574584102472,88.53220871912485,277255.4800045039,99.37424786288176
662,662000,0.0000170153,51.204524456620604,-49326.9,49366,7457,310792.61167507636,0.00552633471800687,88.54164356853586,277330.38962357683,99.22493053869627
663,663000,0.0000170373,51.27072955074446,-49344.6,49388,7502,312668.12026101956,0.005509330463758061,88.26920538017549,277412.77852131845,99.4870051418069
664,664000,0.0000170593,51.33693464486832,-49350.5,49390,7486,312001.2727637953,0.005508823681309827,88.26108583020466,277420.2678144319,99.26301106795297
665,665000,0.0000170806,51.401033213270054,-49384.2,49428,7483,311876.23885806574,0.005528962406093256,88.58374377307035,277562.54518273467,99.53491676524042
666,666000,0.0000171017,51.46452991717975,-49398.4,49440,7477,311626.1710466067,0.005527648702336917,88.56269591844631,277607.46730224753,99.41538711054305
667,667000,0.0000171239,51.531336875795645,-49417.5,49462,7488,312084.6287009483,0.005531217628966015,88.61987642698232,277689.8150830435,99.59638318736275
668,668000,0.000017147,51.6008522246257,-49408.4,49448,7479,311709.5269837597,0.0055206269011138015,88.45019425996361,277637.4133627786,99.30494554193676
669,669000,0.000017169,51.667057318749556,-49424.1,49460,7457,310792.61167507636,0.005526321847688045,88.54143736329492,277682.32942573034,99.09894020448881
670,670000,0.0000171923,51.73717453207164,-49441.6,49478,7451,310542.54386361723,0.0055343528091751325,88.67010755172659,277749.6967098322,99.13904889891086
671,671000,0.0000172147,51.80458335517956,-49496.9,49552,7517,313293.2897896673,0.005553479939414217,88.97655796317194,278026.5653196334,100.26293180436112
672,672000,0.0000172362,51.869283788073325,-49527.2,49574,7520,313418.32369539683,0.005527168863565231,88.55500805376548,278108.8510251743,99.79819799597527
673,673000,0.0000172581,51.93518794995117,-49535.6,49576,7477,311626.1710466067,0.00553863622622975,88.73873545891243,278116.33094021236,99.43073914822843
674,674000,0.00001728,52.00109211182901,-49524.2,49558,7448,310417.5099578877,0.005536968582194925,88.71201685584818,278049.0080831802,99.03924335344671
675,675000,0.0000173018,52.06669534146083,-49539.2,49576,7488,312084.6287009483,0.005518964542308365,88.42356033560968,278116.33094021236,99.22334982078767
676,676000,0.0000173253,52.137414419274954,-49564.5,49604,7462,311001.00151795894,0.005549937111377209,88.9197956001802,278221.03919183306,99.39631297028096
677,677000,0.0000173486,52.207531632597025,-49574.4,49612,7485,311959.5947952188,0.00552766457185574,88.5629501761688,278250.95221618813,99.29188680497683
678,678000,0.0000173717,52.27704698142708,-49577.9,49610,7439,310042.4082406991,0.00554388675327792,88.82285817644006,278243.4741108436,98.97393979804507
679,679000,0.0000173938,52.343553007796956,-49600.6,49632,7416,309083.8149634392,0.005561235874493556,89.10082174276133,278325.7277437291,98.94745312940447
680,680000,0.000017417,52.41336928887302,-49600.1,49630,7440,310084.0862092756,0.005538239711021421,88.73238258489432,278318.25064301345,98.85984734181314
681,681000,0.0000174383,52.47746785727475,-49638.8,49680,7492,312251.3405752544,0.0055414333748328055,88.78355072024885,278505.1480433507,99.54136549430535
682,682000,0.0000174611,52.54608040936676,-49650.8,49682,7451,310542.54386361723,0.0055399430255055546,88.75967269156266,278512.622634854,98.96734406281267
683,683000,0.0000174839,52.61469296145875,-49664.9,49702,7501,312626.442292443,0.005524062479604739,88.50523829578815,278587.3630343613,99.31921344631988
684,684000,0.0000175071,52.684509242534816,-49677,49716,7521,313460.0016639733,0.005516952691954133,88.39132693932312,278639.6753491402,99.43718695036347
685,685000,0.000017528,52.747404081952475,-49691,49726,7474,311501.13714087714,0.0055398963093337165,88.75892421597317,278677.03828195017,99.21343356858605
686,686000,0.0000175503,52.81451197281439,-49704,49736,7485,311959.5947952188,0.005523228099879596,88.49187005879307,278714.39871025685,99.04722559709049
687,687000,0.0000175734,52.88402732164444,-49714.1,49746,7497,312459.730418137,0.005515155497618564,88.36253271161107,278751.75663473154,99.04774586340211
688,688000,0.0000175958,52.95143614475236,-49737.2,49766,7451,310542.54386361723,0.0055414114233435195,88.7831990186167,278826.46497486875,98.8821505091924
689,689000,0.0000176184,53.01944683235233,-49774.3,49808,7469,311292.74729799456,0.005548384968785058,88.8949275342424,278983.31992185995,99.18996670030727
690,690000,0.0000176424,53.09167057139653,-49783.1,49812,7463,311042.67948653543,0.005537850956156537,88.72615404528563,278998.2561883734,98.91682145908271
691,691000,0.0000176637,53.155769139798274,-49798.3,49838,7510,313001.5440096317,0.005540522189713642,88.76895192517713,279095.33217753837,99.55314836660438
692,692000,0.0000176867,53.2249835563823,-49821.9,49850,7471,311376.10323514754,0.005533501068637919,88.65646116385703,279140.13078635477,98.89478566214615
693,693000,0.0000177095,53.2935961084743,-49821.2,49852,7494,312334.69651240745,0.005525380366863749,88.52635317751447,279147.59687165834,99.0510108735113
694,694000,0.0000177317,53.36040306709019,-49836.8,49868,7506,312834.8321353256,0.005519564391899497,88.43317098559793,279207.321960199,99.08399251942869
695,695000,0.0000177536,53.42630722896802,-49867.3,49900,7525,313626.7135382794,0.005513879798344817,88.34209375592697,279326.75297841814,99.19007125644937
696,696000,0.0000177761,53.49401698432197,-49870.5,49904,7541,314293.56103550363,0.005505158916712746,88.20236982813914,279341.6800603843,99.23845556833435
697,697000,0.0000177982,53.56052301069184,-49887.5,49922,7558,315002.0865013044,0.005497893741706459,88.0859688917692,279408.8469944999,99.30703444383953
698,698000,0.0000178205,53.62763090155375,-49897.5,49928,7491,312209.66260667786,0.005534908771151665,88.6790150446085,279431.2341785379,99.08142677307126
699,699000,0.0000178427,53.69443786016964,-49892.5,49912,7424,309417.23871205136,0.005547551284294834,88.88157043613874,279371.5330279114,98.44055977597807
700,700000,0.0000178645,53.76004108980147,-49914,49940,7457,310792.61167507636,0.005546978709398484,88.87239677493727,279476.0058564751,98.83096838621306
701,701000,0.000017887,53.82775084515541,-49929.8,49952,7461,310959.3235493824,0.005533096677600541,88.64998210514618,279520.77394851844,98.62071458473515
702,702000,0.0000179093,53.89485873601732,-49951.2,49972,7438,310000.73027212254,0.005547883704952247,88.88689640223839,279595.3794697233,98.55314078715048
703,703000,0.0000179322,53.96377222035533,-49950.2,49974,7444,310250.79808358167,0.005553300783245207,88.9736875648937,279602.839474379,98.72631346427002
704,704000,0.0000179551,54.03268570469334,-49961.8,49980,7422,309333.8827748983,0.005552317724113762,88.95793722119129,279625.21889126033,98.40923588146653
705,705000,0.000017977,54.09858986657119,-49975.9,49998,7440,310084.0862092756,0.005553435589202732,88.9758473944464,279692.3517693756,98.64407860802929
706,706000,0.0000179998,54.16720241866318,-49985.2,50008,7445,310292.47605215816,0.005553057624608243,88.9697917340287,279729.6443316311,98.69049466301027
707,707000,0.0000180218,54.23340751278704,-50025.7,50062,7464,311084.357455112,0.005588220552847461,89.53316395410765,279930.9812318683,99.49726413639263
708,708000,0.0000180433,54.298107945680805,-50084.9,50126,7501,312626.442292443,0.005582969844781388,89.44903833635347,280169.5090268496,99.8114845498574
709,709000,0.0000180658,54.36581770103475,-50075.5,50104,7480,311751.2049523362,0.005555827764209643,89.01417426345151,280087.5265539191,99.07715786524358
710,710000,0.0000180881,54.43292559189666,-50107.5,50138,7515,313209.93385251425,0.005540028627626728,88.76104418874631,280214.2216840105,99.21281158380152
711,711000,0.0000181105,54.50033441500458,-50118.3,50154,7521,313460.0016639733,0.005553933486755581,88.9838245926994,280273.83301171625,99.52006402156088
712,712000,0.0000181327,54.56714137362048,-50091.8,50118,7499,312543.08635529,0.0055359151283005635,88.69513866370275,280139.6986064996,98.95438783063254
713,713000,0.0000181555,54.63575392571247,-50073.9,50096,7520,313418.32369539683,0.00550498764608555,88.19962577016929,280057.7117707395,98.70600843185197
714,714000,0.0000181768,54.699852494114204,-50085.7,50108,7538,314168.5271297741,0.005493777545982674,88.020020165673,280102.43335044564,98.72502627917106
715,715000,0.0000181994,54.76786318171417,-50098.8,50120,7481,311792.8829209127,0.005533416875450688,88.6551122402838,280147.15136027907,98.66969161334272
716,716000,0.0000182215,54.83436920808405,-50102.5,50122,7473,311459.4591723006,0.005534100664595556,88.6660677501887,280154.60401492706,98.5737343332645
717,717000,0.0000182433,54.89997243771586,-50116,50132,7467,311209.3913608415,0.0055283935760316785,88.57463011073658,280191.86580137926,98.37993207952115
718,718000,0.0000182648,54.964672870609625,-50119.3,50138,7484,311917.9168266423,0.005525145902272188,88.52259664061347,280214.2216840105,98.5381247614273
719,719000,0.0000182881,55.03479008393171,-50136.1,50154,7461,310959.3235493824,0.005541354992452447,88.78229489606557,280273.83301171625,98.5025325674561
720,720000,0.0000183108,55.103101703777696,-50157.6,50178,7464,311084.357455112,0.005549787247817897,88.91739452125002,280363.23811909126,98.66061872732452
721,721000,0.0000183327,55.16900586565554,-50203.3,50234,7505,312793.1541667491,0.005558484822443151,89.05674502962054,280571.79462391074,99.28417863591271
722,722000,0.0000183545,55.234609095287354,-50216.6,50236,7476,311584.4930780301,0.005543998621161829,88.82465049753701,280579.24163676775,98.64016859072402
723,723000,0.0000183772,55.30292071513334,-50210.9,50230,7477,311626.1710466067,0.005541639825050897,88.78685841740395,280556.9003016968,98.61924158029855
724,724000,0.0000183992,55.3691258092572,-50224.5,50252,7536,314085.17119262106,0.005527379702161455,88.55838606048962,280638.81418231386,99.11271869999239
725,725000,0.0000184218,55.43713649685716,-50215.5,50238,7508,312918.18807247863,0.0055304934834889226,88.60827433735217,280586.6885507983,98.81844643835818
726,726000,0.0000184441,55.504244387719055,-50222.2,50252,7559,315043.76446988096,0.0055178619482443205,88.40589483114768,280638.81418231386,99.24402649036135
727,727000,0.0000184651,55.56744015938274,-50226.6,50254,7551,314710.3407212688,0.0055162979265990005,88.38083644179565,280646.26030592213,99.1082621928004
728,728000,0.0000184873,55.634247117998626,-50239.5,50258,7514,313168.25588393776,0.005515476002268069,88.3676677622163,280661.1522568063,98.60270353448401
729,729000,0.0000185097,55.70165594110656,-50233.8,50256,7551,314710.3407212688,0.005499990867897837,88.11956855759294,280653.7063307512,98.81266065408334
730,730000,0.0000185328,55.77117128993661,-50257.3,50284,7580,315919.00180998776,0.005496206274557509,88.05893268740229,280757.94030947745,99.08710002784538
731,731000,0.0000185556,55.8397838420286,-50274,50300,7587,316210.7475900234,0.005490641963413082,87.96978259440323,280817.49389645876,99.05718598060196
732,732000,0.0000185779,55.906891732890514,-50289.4,50314,7574,315668.9339985287,0.005497138974112942,88.07387618174486,280869.59810539073,98.98610171748666
733,733000,0.0000185999,55.97309682701437,-50285,50306,7545,314460.2729098097,0.005505954644059556,88.21511878576008,280839.8248635634,98.7757001401707
734,734000,0.0000186217,56.0387000566462,-50337.9,50364,7532,313918.459318315,0.005537985895366472,88.72831600977732,281055.645129534,99.10299523377539
735,735000,0.0000186429,56.10249769280191,-50331.3,50352,7527,313710.06947543245,0.0055231507324494345,88.4906304959047,281010.99946083647,98.78759868495453
736,736000,0.0000186645,56.1674990579417,-50353.8,50378,7540,314251.88306692714,0.005527578651390455,88.56157357855018,281107.727261724,99.00347292309768
737,737000,0.0000186862,56.2328013553275,-50349.7,50368,7514,313168.25588393776,0.005526779829950121,88.54877504808577,281070.52623111114,98.66087993753759
738,738000,0.0000187095,56.30291856864959,-50378.5,50400,7532,313918.459318315,0.005527231510271263,88.55601176465149,281189.5608659364,98.863438212018
739,739000,0.0000187315,56.36912366277343,-50374,50388,7495,312376.37448098394,0.005529201761400001,88.58757866786725,281144.9258309582,98.42847622637106
740,740000,0.0000187534,56.43502782465128,-50400,50426,7539,314210.20509835065,0.005539234473479996,88.74832043656943,281286.25795775466,99.13611908725616
741,741000,0.0000187751,56.50033012203708,-50412.3,50430,7504,312751.4761981726,0.005538966661510906,88.7440296157776,281301.1329581798,98.66588866613283
742,742000,0.0000187968,56.56563241942288,-50465.5,50490,7506,312834.8321353256,0.005565748507336342,89.17312209174665,281524.2107943245,99.09079791696851
743,743000,0.0000188186,56.63123564905471,-50475.5,50492,7489,312126.30666952487,0.005552969945064968,88.96838695287354,281531.6451998758,98.63677672977211
744,744000,0.0000188403,56.696537946440515,-50484.6,50500,7477,311626.1710466067,0.005559224997636365,89.06860394361689,281561.38184054417,98.57924345297843
745,745000,0.0000188624,56.76304397281039,-50511.8,50536,7518,313334.9677582438,0.005560898652538458,89.09541885139203,281695.17729698657,99.10254929134274
746,746000,0.0000188847,56.83015186367229,-50506.7,50522,7521,313460.0016639733,0.005528769191604281,88.58064813567448,281643.1495069829,98.58748618814155
747,747000,0.0000189084,56.90147280597845,-50516.9,50534,7517,313293.2897896673,0.005538758909151816,88.74070105602368,281687.7450497336,98.69746434007797
748,748000,0.00001893,56.966474171118236,-50522.8,50542,7524,313585.0355697029,0.005541170026953538,88.77933142206109,281717.4734504963,98.82194902877944
749,749000,0.0000189524,57.033882994226154,-50528.8,50536,7459,310875.9676122294,0.0055502006580071305,88.92401808270449,281695.17729698657,98.13565298025381
750,750000,0.0000189754,57.1030974108102,-50546,50556,7500,312584.7643238665,0.00553099254130217,88.61627012502616,281769.4943778976,98.30764672892934
751,751000,0.000018996,57.1650894534898,-50548.3,50560,7522,313501.6796325499,0.005520672176393344,88.45091964991343,281784.3566179956,98.40685341125383
752,752000,0.0000190189,57.23400293782782,-50552.3,50564,7531,313876.7813497385,0.0055145079306498975,88.35215754494958,281799.2184661622,98.40939583316744
753,753000,0.0000190427,57.30562481237999,-50568.8,50588,7566,315335.5102499165,0.005515369958244199,88.36596874964413,281888.3813269135,98.85092714084412
754,754000,0.0000190653,57.37363549997995,-50589.2,50612,7596,316585.849307212,0.0055075361195567095,88.2404568166479,281977.5300885401,99.0705889075031
755,755000,0.0000190868,57.43833593287373,-50610.8,50638,7616,317419.4086787423,0.005509719797159725,88.27544318896531,282074.09201350296,99.33680465965637
756,756000,0.0000191096,57.50694848496572,-50636.8,50668,7592,316419.13743290596,0.005543002279285016,88.80868734079195,282185.4890857914,99.58261261399835
757,757000,0.0000191326,57.57616290154975,-50675.8,50706,7616,317419.4086787423,0.005526454753670762,88.54356675189521,282326.560487676,99.54942444007203
758,758000,0.0000191552,57.64417358914971,-50697.4,50724,7602,316835.9171186711,0.005527201637761546,88.55553315428081,282393.37148267904,99.35634613360745
759,759000,0.0000191776,57.71158241225764,-50721.6,50746,7615,317377.7307101658,0.005513190847022327,88.3310555388184,282475.0186341573,99.24527164808143
760,760000,0.0000191988,57.77538004841335,-50768.4,50802,7616,317419.4086787423,0.005547449059052854,88.87993260719769,282682.79452548834,99.80167239728974
